"","Library","Shannon","Richness","Type","Tissue"
"2418","M2209HYCQJH529CBX100",0,0,"DNA virus","Gut"
"2419","M2209HYCQJH529CBX100",0,0,"Bacteria","Gut"
"2420","M2209HYCQJH529CBX100",0,0,"Eukaryote","Gut"
"2421","M2209HYCQJH530CB",0,1,"Eukaryote","Gut"
"2422","M2209HYCQJH530CB",0,0,"Bacteria","Gut"
"2423","M2209HYCQJH530CB",0,0,"DNA virus","Gut"
"2424","M2209HYCQJH530CB",0,0,"RNA virus","Gut"
"2425","M2209HYCQJH532PBX100",0,1,"RNA virus","Spleen"
"2426","M2209HYCQJH532PBX100",0,0,"Eukaryote","Spleen"
"2427","M2209HYCQJH532PBX100",0,0,"Bacteria","Spleen"
"2428","M2209HYCQJH532PBX100",0,0,"DNA virus","Spleen"
"2429","M2209HYCQJH534CBX100",0,0,"DNA virus","Gut"
"2430","M2209HYCQJH534CBX100",0,1,"RNA virus","Gut"
"2431","M2209HYCQJH534CBX100",0,1,"Eukaryote","Gut"
"2432","M2209HYCQJH534CBX100",0,0,"Bacteria","Gut"
"2433","M2209HYCQJH535PBX100",0,0,"Bacteria","Spleen"
"2434","M2209HYCQJH535PBX100",0,1,"RNA virus","Spleen"
"2435","M2209HYCQJH535PBX100",0,0,"Eukaryote","Spleen"
"2436","M2209HYCQJH535PBX100",0,1,"DNA virus","Spleen"
"2437","M2209HYCQJW510PBX100",0,0,"Bacteria","Spleen"
"2438","M2209HYCQJW510PBX100",0,0,"Eukaryote","Spleen"
"2439","M2209HYCQJW510PBX100",0,0,"DNA virus","Spleen"
"2440","M2209HYCQJW510PBX100",0,1,"RNA virus","Spleen"
"2441","M2209HYHJSH537CB",0,0,"Bacteria","Gut"
"2442","M2209HYHJSH537CB",0,1,"Eukaryote","Gut"
"2443","M2209HYHJSH537CB",0,0,"DNA virus","Gut"
"2444","M2209HYHJSH537CB",0,0,"RNA virus","Gut"
"2445","M2209HYHJSH537PBX100",0,0,"Bacteria","Spleen"
"2446","M2209HYHJSH537PBX100",0,1,"DNA virus","Spleen"
"2447","M2209HYHJSH537PBX100",0,0,"RNA virus","Spleen"
"2448","M2209HYHJSH537PBX100",0,0,"Eukaryote","Spleen"
"2449","M2209HYHJSH538CBX100",0,0,"RNA virus","Gut"
"2450","M2209HYHJSH538CBX100",0,1,"DNA virus","Gut"
"2451","M2209HYHJSH538CBX100",0,0,"Bacteria","Gut"
"2452","M2209HYHJSH538CBX100",0,0,"Eukaryote","Gut"
"2453","M2209HYHJSH538PBX100",0,0,"Eukaryote","Spleen"
"2454","M2209HYHJSH538PBX100",0,0,"RNA virus","Spleen"
"2455","M2209HYHJSH538PBX100",0,0,"Bacteria","Spleen"
"2456","M2209HYHJSH538PBX100",0,1,"DNA virus","Spleen"
"2457","M2209HYHJSH539F",0,0,"DNA virus","Lung"
"2458","M2209HYHJSH539F",0,0,"RNA virus","Lung"
"2459","M2209HYHJSH539F",0,0,"Bacteria","Lung"
"2460","M2209HYHJSH539F",0,1,"Eukaryote","Lung"
"2461","M2209HYHJSH540CB",0,0,"DNA virus","Gut"
"2462","M2209HYHJSH540CB",0,0,"Bacteria","Gut"
"2463","M2209HYHJSH540CB",0,1,"Eukaryote","Gut"
"2464","M2209HYHJSH540CB",0,0,"RNA virus","Gut"
"2465","M2209HYHJSH541CBX100",0,0,"Bacteria","Gut"
"2466","M2209HYHJSH541CBX100",0,0,"DNA virus","Gut"
"2467","M2209HYHJSH541CBX100",0,0,"Eukaryote","Gut"
"2468","M2209HYHJSH541CBX100",0.479649420231015,3,"RNA virus","Gut"
"2469","M2209HYHJSH542PBX100",0,0,"Eukaryote","Spleen"
"2470","M2209HYHJSH542PBX100",0,0,"RNA virus","Spleen"
"2471","M2209HYHJSH542PBX100",0,0,"Bacteria","Spleen"
"2472","M2209HYHJSH542PBX100",0.526290040662068,2,"DNA virus","Spleen"
"2473","M2209HYHJSH543CX100",0,0,"RNA virus","Gut"
"2474","M2209HYHJSH543CX100",0,0,"DNA virus","Gut"
"2475","M2209HYHJSH543CX100",0,1,"Eukaryote","Gut"
"2476","M2209HYHJSH543CX100",0,0,"Bacteria","Gut"
"2477","M2209HYHJSH543PBX100",0,0,"DNA virus","Spleen"
"2478","M2209HYHJSH543PBX100",0,0,"Bacteria","Spleen"
"2479","M2209HYHJSH543PBX100",0,0,"RNA virus","Spleen"
"2480","M2209HYHJSH543PBX100",0,0,"Eukaryote","Spleen"
"2481","M2209HYHJSH544FB",0,0,"Bacteria","Lung"
"2482","M2209HYHJSH544FB",0,0,"DNA virus","Lung"
"2483","M2209HYHJSH544FB",0,1,"Eukaryote","Lung"
"2484","M2209HYHJSH544FB",0,0,"RNA virus","Lung"
"2485","M2209HYHJSH544PBX100",0,0,"Eukaryote","Spleen"
"2486","M2209HYHJSH544PBX100",0,0,"Bacteria","Spleen"
"2487","M2209HYHJSH544PBX100",0,0,"DNA virus","Spleen"
"2488","M2209HYHJSH544PBX100",0,0,"RNA virus","Spleen"
"2489","M2209HYHJSH545PBX100",0,0,"RNA virus","Spleen"
"2490","M2209HYHJSH545PBX100",0,1,"Bacteria","Spleen"
"2491","M2209HYHJSH545PBX100",0,0,"DNA virus","Spleen"
"2492","M2209HYHJSH545PBX100",0,0,"Eukaryote","Spleen"
"2493","M2209HYHJSH546FB",0,0,"DNA virus","Lung"
"2494","M2209HYHJSH546FB",0,0,"Bacteria","Lung"
"2495","M2209HYHJSH546FB",0,1,"Eukaryote","Lung"
"2496","M2209HYHJSH546FB",0,0,"RNA virus","Lung"
"2497","M2209HYHMSW512CB",0,0,"DNA virus","Gut"
"2498","M2209HYHMSW512CB",0,0,"Bacteria","Gut"
"2499","M2209HYHMSW512CB",0,1,"Eukaryote","Gut"
"2500","M2209HYHMSW512CB",0,0,"RNA virus","Gut"
"2501","M2209HYHMSW513CBX100",0,1,"Bacteria","Gut"
"2502","M2209HYHMSW513CBX100",0,0,"DNA virus","Gut"
"2503","M2209HYHMSW513CBX100",0.756995407876207,3,"Eukaryote","Gut"
"2504","M2209HYHMSW513CBX100",0.355642309027486,2,"RNA virus","Gut"
"2505","M2209HYHMSW513PBX100",0,0,"Bacteria","Spleen"
"2506","M2209HYHMSW513PBX100",0,1,"RNA virus","Spleen"
"2507","M2209HYHMSW513PBX100",0,0,"DNA virus","Spleen"
"2508","M2209HYHMSW513PBX100",0,0,"Eukaryote","Spleen"
"2509","M2209HYHMSW514F",0,0,"Bacteria","Lung"
"2510","M2209HYHMSW514F",0,0,"DNA virus","Lung"
"2511","M2209HYHMSW514F",0,0,"Eukaryote","Lung"
"2512","M2209HYHMSW514F",0,0,"RNA virus","Lung"
"2513","M2209HYHMSW515F",0,0,"DNA virus","Lung"
"2514","M2209HYHMSW515F",0,0,"Bacteria","Lung"
"2515","M2209HYHMSW515F",0,0,"Eukaryote","Lung"
"2516","M2209HYHMSW515F",0,0,"RNA virus","Lung"
"2517","M2209HYHXSH548PB",0,0,"Bacteria","Spleen"
"2518","M2209HYHXSH548PB",0,0,"DNA virus","Spleen"
"2519","M2209HYHXSH548PB",0,0,"Eukaryote","Spleen"
"2520","M2209HYHXSH548PB",0,0,"RNA virus","Spleen"
"2521","M2209HYHXSH549CB",0,0,"Eukaryote","Gut"
"2522","M2209HYHXSH549CB",0,0,"DNA virus","Gut"
"2523","M2209HYHXSH549CB",0,1,"RNA virus","Gut"
"2524","M2209HYHXSH549CB",0,0,"Bacteria","Gut"
"2525","M2209HYHXSH549PB",0,0,"Eukaryote","Spleen"
"2526","M2209HYHXSH549PB",0,0,"Bacteria","Spleen"
"2527","M2209HYHXSH549PB",0,0,"RNA virus","Spleen"
"2528","M2209HYHXSH549PB",0,0,"DNA virus","Spleen"
"2529","M2209HYHXSH550CBX100",0,0,"Bacteria","Gut"
"2530","M2209HYHXSH550CBX100",0.197563149102744,2,"RNA virus","Gut"
"2531","M2209HYHXSH550CBX100",0,0,"DNA virus","Gut"
"2532","M2209HYHXSH550CBX100",0,1,"Eukaryote","Gut"
"2533","M2209HYHXSH551CBX100",0,1,"DNA virus","Gut"
"2534","M2209HYHXSH551CBX100",0,0,"Eukaryote","Gut"
"2535","M2209HYHXSH551CBX100",0,0,"Bacteria","Gut"
"2536","M2209HYHXSH551CBX100",0,0,"RNA virus","Gut"
"2537","M2209HYHXSH551FB",0,0,"DNA virus","Lung"
"2538","M2209HYHXSH551FB",0,1,"Eukaryote","Lung"
"2539","M2209HYHXSH551FB",0,0,"Bacteria","Lung"
"2540","M2209HYHXSH551FB",0,0,"RNA virus","Lung"
"2541","M2209HYHXSH551PB",0,0,"Eukaryote","Spleen"
"2542","M2209HYHXSH551PB",0,0,"DNA virus","Spleen"
"2543","M2209HYHXSH551PB",0,0,"Bacteria","Spleen"
"2544","M2209HYHXSH551PB",0,0,"RNA virus","Spleen"
"2545","M2209HYHXSH552PB",0,0,"Bacteria","Spleen"
"2546","M2209HYHXSH552PB",0,0,"RNA virus","Spleen"
"2547","M2209HYHXSH552PB",0,0,"Eukaryote","Spleen"
"2548","M2209HYHXSH552PB",0,0,"DNA virus","Spleen"
"2549","M2209HYHXSH553FBX100",0,0,"RNA virus","Lung"
"2550","M2209HYHXSH553FBX100",0,1,"Eukaryote","Lung"
"2551","M2209HYHXSH553FBX100",0,0,"DNA virus","Lung"
"2552","M2209HYHXSH553FBX100",0,0,"Bacteria","Lung"
"2553","M2209HYHXSH553PB",0,0,"RNA virus","Spleen"
"2554","M2209HYHXSH553PB",0,0,"DNA virus","Spleen"
"2555","M2209HYHXSH553PB",0,0,"Bacteria","Spleen"
"2556","M2209HYHXSH553PB",0,0,"Eukaryote","Spleen"
"2557","M2209HYHXSH554PB",0,0,"RNA virus","Spleen"
"2558","M2209HYHXSH554PB",0,1,"DNA virus","Spleen"
"2559","M2209HYHXSH554PB",0,0,"Bacteria","Spleen"
"2560","M2209HYHXSH554PB",0,0,"Eukaryote","Spleen"
"2561","M2209HYHXSH555PB",0,0,"DNA virus","Spleen"
"2562","M2209HYHXSH555PB",0,1,"Bacteria","Spleen"
"2563","M2209HYHXSH555PB",0,0,"Eukaryote","Spleen"
"2564","M2209HYHXSH555PB",0,0,"RNA virus","Spleen"
"2565","M2209HYHXSH556FB",0,0,"Bacteria","Lung"
"2566","M2209HYHXSH556FB",0,1,"Eukaryote","Lung"
"2567","M2209HYHXSH556FB",0,0,"RNA virus","Lung"
"2568","M2209HYHXSH556FB",0,0,"DNA virus","Lung"
"2569","M2209HYHXSH556PB",0,0,"RNA virus","Spleen"
"2570","M2209HYHXSH556PB",0,0,"DNA virus","Spleen"
"2571","M2209HYHXSH556PB",0,0,"Bacteria","Spleen"
"2572","M2209HYHXSH556PB",0,0,"Eukaryote","Spleen"
"2573","M2209HYWDSW517PBX100",0,0,"RNA virus","Spleen"
"2574","M2209HYWDSW517PBX100",0,0,"DNA virus","Spleen"
"2575","M2209HYWDSW517PBX100",0,0,"Bacteria","Spleen"
"2576","M2209HYWDSW517PBX100",0,0,"Eukaryote","Spleen"
"2577","M2209HYWDSW518F",0,0,"DNA virus","Lung"
"2578","M2209HYWDSW518F",0,0,"Bacteria","Lung"
"2579","M2209HYWDSW518F",0,0,"Eukaryote","Lung"
"2580","M2209HYWDSW518F",0,0,"RNA virus","Lung"
"2581","M2209HYWDSW519F",0,0,"DNA virus","Lung"
"2582","M2209HYWDSW519F",0,0,"Bacteria","Lung"
"2583","M2209HYWDSW519F",0,0,"Eukaryote","Lung"
"2584","M2209HYWDSW519F",0,0,"RNA virus","Lung"
"2585","M2209HYWDSW520F",0,0,"Eukaryote","Lung"
"2586","M2209HYWDSW520F",0,0,"RNA virus","Lung"
"2587","M2209HYWDSW520F",0,0,"Bacteria","Lung"
"2588","M2209HYWDSW520F",0,0,"DNA virus","Lung"
"2589","M2209HYWDSW520PBX100",0,0,"RNA virus","Spleen"
"2590","M2209HYWDSW520PBX100",0,0,"DNA virus","Spleen"
"2591","M2209HYWDSW520PBX100",0,0,"Bacteria","Spleen"
"2592","M2209HYWDSW520PBX100",0,0,"Eukaryote","Spleen"
"2593","M2209HYWDSW522F",0,0,"DNA virus","Lung"
"2594","M2209HYWDSW522F",0,0,"RNA virus","Lung"
"2595","M2209HYWDSW522F",0,0,"Bacteria","Lung"
"2596","M2209HYWDSW522F",0,0,"Eukaryote","Lung"
"2597","M2209HYWDSW522PBX100",0,1,"Bacteria","Spleen"
"2598","M2209HYWDSW522PBX100",0,0,"Eukaryote","Spleen"
"2599","M2209HYWDSW522PBX100",0,0,"RNA virus","Spleen"
"2600","M2209HYWDSW522PBX100",0,0,"DNA virus","Spleen"
"2601","M2209HYXTSW516F",0,0,"Bacteria","Lung"
"2602","M2209HYXTSW516F",0,0,"Eukaryote","Lung"
"2603","M2209HYXTSW516F",0,0,"RNA virus","Lung"
"2604","M2209HYXTSW516F",0,0,"DNA virus","Lung"
"2605","M2209JYCQJH558CBX100",0,0,"Eukaryote","Gut"
"2606","M2209JYCQJH558CBX100",0,0,"RNA virus","Gut"
"2607","M2209JYCQJH558CBX100",0,1,"DNA virus","Gut"
"2608","M2209JYCQJH558CBX100",0,0,"Bacteria","Gut"
"2609","M2209JYCQJH558FB",0,0,"RNA virus","Lung"
"2610","M2209JYCQJH558FB",0,0,"DNA virus","Lung"
"2611","M2209JYCQJH558FB",0,0,"Bacteria","Lung"
"2612","M2209JYCQJH558FB",0,0,"Eukaryote","Lung"
"2613","M2209JYCQJH558PB",0,0,"DNA virus","Spleen"
"2614","M2209JYCQJH558PB",0,0,"RNA virus","Spleen"
"2615","M2209JYCQJH558PB",0,0,"Bacteria","Spleen"
"2616","M2209JYCQJH558PB",0,0,"Eukaryote","Spleen"
"2617","M2209JYCQJH559CX100",0,0,"DNA virus","Gut"
"2618","M2209JYCQJH559CX100",0,0,"Eukaryote","Gut"
"2619","M2209JYCQJH559CX100",0,1,"RNA virus","Gut"
"2620","M2209JYCQJH559CX100",0,0,"Bacteria","Gut"
"2621","M2209JYHJSH566CB",0,0,"DNA virus","Gut"
"2622","M2209JYHJSH566CB",0,0,"RNA virus","Gut"
"2623","M2209JYHJSH566CB",0,0,"Bacteria","Gut"
"2624","M2209JYHJSH566CB",0.574047349524486,2,"Eukaryote","Gut"
"2625","M2209JYHJSH566FB",0,0,"Bacteria","Lung"
"2626","M2209JYHJSH566FB",0,0,"DNA virus","Lung"
"2627","M2209JYHJSH566FB",0,1,"Eukaryote","Lung"
"2628","M2209JYHJSH566FB",0,0,"RNA virus","Lung"
"2629","M2209JYHJSH566PB",0,0,"Eukaryote","Spleen"
"2630","M2209JYHJSH566PB",0,0,"DNA virus","Spleen"
"2631","M2209JYHJSH566PB",0,0,"RNA virus","Spleen"
"2632","M2209JYHJSH566PB",0,0,"Bacteria","Spleen"
"2633","M2209JYHJSH567FBX100",0,1,"Eukaryote","Lung"
"2634","M2209JYHJSH567FBX100",0,1,"RNA virus","Lung"
"2635","M2209JYHJSH567FBX100",0,0,"DNA virus","Lung"
"2636","M2209JYHJSH567FBX100",0,0,"Bacteria","Lung"
"2637","M2209JYHJSH568CB",0,1,"DNA virus","Gut"
"2638","M2209JYHJSH568CB",0,0,"RNA virus","Gut"
"2639","M2209JYHJSH568CB",0,0,"Eukaryote","Gut"
"2640","M2209JYHJSH568CB",0,0,"Bacteria","Gut"
"2641","M2209JYHJSH568FB",0,0,"DNA virus","Lung"
"2642","M2209JYHJSH568FB",0,1,"Eukaryote","Lung"
"2643","M2209JYHJSH568FB",0,1,"RNA virus","Lung"
"2644","M2209JYHJSH568FB",0,0,"Bacteria","Lung"
"2645","M2209JYHJSH568PB",0,0,"DNA virus","Spleen"
"2646","M2209JYHJSH568PB",0,0,"Bacteria","Spleen"
"2647","M2209JYHJSH568PB",0,0,"Eukaryote","Spleen"
"2648","M2209JYHJSH568PB",0,0,"RNA virus","Spleen"
"2649","M2209JYHJSH569CBX100",0,1,"DNA virus","Gut"
"2650","M2209JYHJSH569CBX100",0,1,"RNA virus","Gut"
"2651","M2209JYHJSH569CBX100",0,1,"Bacteria","Gut"
"2652","M2209JYHJSH569CBX100",0,1,"Eukaryote","Gut"
"2653","M2209JYHJSH569FB",0,0,"DNA virus","Lung"
"2654","M2209JYHJSH569FB",0,0,"RNA virus","Lung"
"2655","M2209JYHJSH569FB",0,1,"Eukaryote","Lung"
"2656","M2209JYHJSH569FB",0,0,"Bacteria","Lung"
"2657","M2209JYHJSH569PB",0,0,"DNA virus","Spleen"
"2658","M2209JYHJSH569PB",0,0,"Eukaryote","Spleen"
"2659","M2209JYHJSH569PB",0,0,"Bacteria","Spleen"
"2660","M2209JYHJSH569PB",0,0,"RNA virus","Spleen"
"2661","M2209JYHJSH570FB",0,0,"DNA virus","Lung"
"2662","M2209JYHJSH570FB",0,1,"Eukaryote","Lung"
"2663","M2209JYHJSH570FB",0,0,"Bacteria","Lung"
"2664","M2209JYHJSH570FB",0,0,"RNA virus","Lung"
"2665","M2209JYHJSH571FB",0,0,"DNA virus","Lung"
"2666","M2209JYHJSH571FB",0,0,"Eukaryote","Lung"
"2667","M2209JYHJSH571FB",0,1,"RNA virus","Lung"
"2668","M2209JYHJSH571FB",0,0,"Bacteria","Lung"
"2669","M2209JYHJSH571PB",0,0,"Bacteria","Spleen"
"2670","M2209JYHJSH571PB",0,1,"DNA virus","Spleen"
"2671","M2209JYHJSH571PB",0,0,"RNA virus","Spleen"
"2672","M2209JYHJSH571PB",0,0,"Eukaryote","Spleen"
"2673","M2209JYHJSH574CBX100",0,0,"DNA virus","Gut"
"2674","M2209JYHJSH574CBX100",0,1,"RNA virus","Gut"
"2675","M2209JYHJSH574CBX100",0,1,"Eukaryote","Gut"
"2676","M2209JYHJSH574CBX100",0,0,"Bacteria","Gut"
"2677","M2209JYHJSH575CX100",0,0,"Eukaryote","Gut"
"2678","M2209JYHJSH575CX100",0,0,"DNA virus","Gut"
"2679","M2209JYHJSH575CX100",0,0,"Bacteria","Gut"
"2680","M2209JYHJSH575CX100",0.613409830391439,2,"RNA virus","Gut"
"2681","M2209JYHJSH575PB",0,0,"Bacteria","Spleen"
"2682","M2209JYHJSH575PB",0,0,"Eukaryote","Spleen"
"2683","M2209JYHJSH575PB",0,0,"RNA virus","Spleen"
"2684","M2209JYHJSH575PB",0,0,"DNA virus","Spleen"
"2685","M2209JYHJSH577CBX100",0,0,"Eukaryote","Gut"
"2686","M2209JYHJSH577CBX100",0.728730162334324,3,"RNA virus","Gut"
"2687","M2209JYHJSH577CBX100",0,0,"DNA virus","Gut"
"2688","M2209JYHJSH577CBX100",0,0,"Bacteria","Gut"
"2689","M2209JYHJSH578FBX100",0.688658013447699,2,"RNA virus","Lung"
"2690","M2209JYHJSH578FBX100",0,0,"DNA virus","Lung"
"2691","M2209JYHJSH578FBX100",0,0,"Bacteria","Lung"
"2692","M2209JYHJSH578FBX100",0,0,"Eukaryote","Lung"
"2693","M2209JYHJSH578PB",0,0,"DNA virus","Spleen"
"2694","M2209JYHJSH578PB",0,0,"Bacteria","Spleen"
"2695","M2209JYHJSH578PB",0,1,"RNA virus","Spleen"
"2696","M2209JYHJSH578PB",0,0,"Eukaryote","Spleen"
"2697","M2209JYHJSH579PB",0,0,"Bacteria","Spleen"
"2698","M2209JYHJSH579PB",0,0,"Eukaryote","Spleen"
"2699","M2209JYHJSH579PB",0,0,"DNA virus","Spleen"
"2700","M2209JYHJSH579PB",0,0,"RNA virus","Spleen"
"2701","M2209JYHXSH561PB",0,0,"DNA virus","Spleen"
"2702","M2209JYHXSH561PB",0,0,"RNA virus","Spleen"
"2703","M2209JYHXSH561PB",0,0,"Eukaryote","Spleen"
"2704","M2209JYHXSH561PB",0,0,"Bacteria","Spleen"
"2705","M2209JYHXSH562FB",0,0,"RNA virus","Lung"
"2706","M2209JYHXSH562FB",0,0,"Bacteria","Lung"
"2707","M2209JYHXSH562FB",0,1,"Eukaryote","Lung"
"2708","M2209JYHXSH562FB",0,1,"DNA virus","Lung"
"2709","M2209JYHXSH562PB",0,0,"Bacteria","Spleen"
"2710","M2209JYHXSH562PB",0,0,"DNA virus","Spleen"
"2711","M2209JYHXSH562PB",0,0,"Eukaryote","Spleen"
"2712","M2209JYHXSH562PB",0,0,"RNA virus","Spleen"
"2713","M2209JYHXSH563CBX100",0,1,"Bacteria","Gut"
"2714","M2209JYHXSH563CBX100",0,0,"DNA virus","Gut"
"2715","M2209JYHXSH563CBX100",0,0,"Eukaryote","Gut"
"2716","M2209JYHXSH563CBX100",0,0,"RNA virus","Gut"
"2717","M2209JYHXSH563FBX100",0,0,"DNA virus","Lung"
"2718","M2209JYHXSH563FBX100",0,0,"Eukaryote","Lung"
"2719","M2209JYHXSH563FBX100",0,0,"Bacteria","Lung"
"2720","M2209JYHXSH563FBX100",0,1,"RNA virus","Lung"
"2721","M2209JYHXSH563PB",0,0,"Eukaryote","Spleen"
"2722","M2209JYHXSH563PB",0,0,"Bacteria","Spleen"
"2723","M2209JYHXSH563PB",0,0,"DNA virus","Spleen"
"2724","M2209JYHXSH563PB",0,0,"RNA virus","Spleen"
"2725","M2209JYHXSH564CBX100",0,0,"DNA virus","Gut"
"2726","M2209JYHXSH564CBX100",0,1,"RNA virus","Gut"
"2727","M2209JYHXSH564CBX100",0,0,"Eukaryote","Gut"
"2728","M2209JYHXSH564CBX100",0,0,"Bacteria","Gut"
"2729","M2209JYHXSH565PB",0,0,"Eukaryote","Spleen"
"2730","M2209JYHXSH565PB",0,0,"RNA virus","Spleen"
"2731","M2209JYHXSH565PB",0,0,"Bacteria","Spleen"
"2732","M2209JYHXSH565PB",0,0,"DNA virus","Spleen"
"2733","M2210ZJBCSW409P",0,1,"RNA virus","Spleen"
"2734","M2210ZJBCSW409P",0,0,"DNA virus","Spleen"
"2735","M2210ZJBCSW409P",0,0,"Bacteria","Spleen"
"2736","M2210ZJBCSW409P",0,0,"Eukaryote","Spleen"
"2737","M2210ZJBCSW409RFX100",0,1,"RNA virus","Lung"
"2738","M2210ZJBCSW409RFX100",0,0,"Eukaryote","Lung"
"2739","M2210ZJBCSW409RFX100",0,0,"Bacteria","Lung"
"2740","M2210ZJBCSW409RFX100",0,0,"DNA virus","Lung"
"2741","M2210ZJBCSW410RFNX100",0,0,"RNA virus","Lung"
"2742","M2210ZJBCSW410RFNX100",0.493183778329628,2,"Eukaryote","Lung"
"2743","M2210ZJBCSW410RFNX100",0,0,"Bacteria","Lung"
"2744","M2210ZJBCSW410RFNX100",0,0,"DNA virus","Lung"
"2745","M2210ZJBCSW411C",0,0,"Eukaryote","Gut"
"2746","M2210ZJBCSW411C",0,0,"Bacteria","Gut"
"2747","M2210ZJBCSW411C",0,0,"DNA virus","Gut"
"2748","M2210ZJBCSW411C",0,1,"RNA virus","Gut"
"2749","M2210ZJBCSW411RFX100",0,0,"Bacteria","Lung"
"2750","M2210ZJBCSW411RFX100",0,0,"DNA virus","Lung"
"2751","M2210ZJBCSW411RFX100",0,0,"Eukaryote","Lung"
"2752","M2210ZJBCSW411RFX100",0,1,"RNA virus","Lung"
"2753","M2210ZJBCSW411RPX100",0,1,"RNA virus","Spleen"
"2754","M2210ZJBCSW411RPX100",0,0,"DNA virus","Spleen"
"2755","M2210ZJBCSW411RPX100",0,0,"Bacteria","Spleen"
"2756","M2210ZJBCSW411RPX100",0,0,"Eukaryote","Spleen"
"2757","M2210ZJBCSW413C",0,1,"Eukaryote","Gut"
"2758","M2210ZJBCSW413C",0,0,"RNA virus","Gut"
"2759","M2210ZJBCSW413C",0,0,"Bacteria","Gut"
"2760","M2210ZJBCSW413C",0,0,"DNA virus","Gut"
"2761","M2210ZJBCSW414RPX100",0,0,"Eukaryote","Spleen"
"2762","M2210ZJBCSW414RPX100",0,0,"DNA virus","Spleen"
"2763","M2210ZJBCSW414RPX100",0.438868086345343,2,"RNA virus","Spleen"
"2764","M2210ZJBCSW414RPX100",0,0,"Bacteria","Spleen"
"2765","M2210ZJBCSW420C",0,0,"DNA virus","Gut"
"2766","M2210ZJBCSW420C",0,0,"Bacteria","Gut"
"2767","M2210ZJBCSW420C",0,1,"RNA virus","Gut"
"2768","M2210ZJBCSW420C",0,0,"Eukaryote","Gut"
"2769","M2210ZJBCSW420F",0,0,"Bacteria","Lung"
"2770","M2210ZJBCSW420F",0,0,"DNA virus","Lung"
"2771","M2210ZJBCSW420F",0,1,"RNA virus","Lung"
"2772","M2210ZJBCSW420F",0,0,"Eukaryote","Lung"
"2773","M2210ZJBCSW420RPX100",0,1,"RNA virus","Spleen"
"2774","M2210ZJBCSW420RPX100",0,0,"Eukaryote","Spleen"
"2775","M2210ZJBCSW420RPX100",0,0,"Bacteria","Spleen"
"2776","M2210ZJBCSW420RPX100",0,0,"DNA virus","Spleen"
"2777","M2210ZJBCSW421C",0,0,"RNA virus","Gut"
"2778","M2210ZJBCSW421C",0,1,"Eukaryote","Gut"
"2779","M2210ZJBCSW421C",0,0,"DNA virus","Gut"
"2780","M2210ZJBCSW421C",0,0,"Bacteria","Gut"
"2781","M2210ZJBCSW421F",0,0,"DNA virus","Lung"
"2782","M2210ZJBCSW421F",0,0,"Eukaryote","Lung"
"2783","M2210ZJBCSW421F",0,1,"RNA virus","Lung"
"2784","M2210ZJBCSW421F",0,0,"Bacteria","Lung"
"2785","M2210ZJBCSW422C",0,0,"Bacteria","Gut"
"2786","M2210ZJBCSW422C",0,0,"DNA virus","Gut"
"2787","M2210ZJBCSW422C",0,1,"RNA virus","Gut"
"2788","M2210ZJBCSW422C",0,0,"Eukaryote","Gut"
"2789","M2210ZJBCSW422F",0,0,"Eukaryote","Lung"
"2790","M2210ZJBCSW422F",0,0,"DNA virus","Lung"
"2791","M2210ZJBCSW422F",0,1,"RNA virus","Lung"
"2792","M2210ZJBCSW422F",0,0,"Bacteria","Lung"
"2793","M2210ZJBCSW422RPNX100",0,0,"Eukaryote","Spleen"
"2794","M2210ZJBCSW422RPNX100",0.540566574457469,2,"RNA virus","Spleen"
"2795","M2210ZJBCSW422RPNX100",0,0,"DNA virus","Spleen"
"2796","M2210ZJBCSW422RPNX100",0,0,"Bacteria","Spleen"
"2797","M2210ZJBCSW423P",0,0,"RNA virus","Spleen"
"2798","M2210ZJBCSW423P",0,0,"DNA virus","Spleen"
"2799","M2210ZJBCSW423P",0,1,"Eukaryote","Spleen"
"2800","M2210ZJBCSW423P",0,0,"Bacteria","Spleen"
"2801","M2210ZJCQJH401C",0.617300008183704,2,"DNA virus","Gut"
"2802","M2210ZJCQJH401C",0,0,"Eukaryote","Gut"
"2803","M2210ZJCQJH401C",0,0,"RNA virus","Gut"
"2804","M2210ZJCQJH401C",0,0,"Bacteria","Gut"
"2805","M2210ZJCQJH402CX100",0,0,"DNA virus","Gut"
"2806","M2210ZJCQJH402CX100",0,1,"RNA virus","Gut"
"2807","M2210ZJCQJH402CX100",0,0,"Bacteria","Gut"
"2808","M2210ZJCQJH402CX100",0,0,"Eukaryote","Gut"
"2809","M2210ZJHJSH393RP",0,0,"DNA virus","Spleen"
"2810","M2210ZJHJSH393RP",0,0,"RNA virus","Spleen"
"2811","M2210ZJHJSH393RP",0,0,"Bacteria","Spleen"
"2812","M2210ZJHJSH393RP",0,0,"Eukaryote","Spleen"
"2813","M2210ZJHJSH399F",0,0,"DNA virus","Lung"
"2814","M2210ZJHJSH399F",0,0,"Eukaryote","Lung"
"2815","M2210ZJHJSH399F",0,1,"RNA virus","Lung"
"2816","M2210ZJHJSH399F",0,0,"Bacteria","Lung"
"2817","M2210ZJHMSW426PN",0,0,"DNA virus","Spleen"
"2818","M2210ZJHMSW426PN",0,0,"Eukaryote","Spleen"
"2819","M2210ZJHMSW426PN",0,0,"RNA virus","Spleen"
"2820","M2210ZJHMSW426PN",0,0,"Bacteria","Spleen"
